 Cluster,RAJ2000,DEJ2000,RA1deg,DE1deg,Ngal,z,r80,R
3433,040.0028,+00.8337,039.9951,+00.8722,  6, 0.6614, 147.1,2
3434,039.7790,-01.0820,039.7294,-01.1118,106, 0.3510, 217.4,4
3435,040.5060,-00.8558,040.5099,-00.8496,  5, 0.3080,  46.4,2
3436,042.0695,+01.0875,042.0690,+01.0888,  5, 0.1829,  21.4,4
3437,040.5323,+00.0132,040.5297,+00.0069,  6, 0.3673,  26.0,3
3438,041.1259,+00.6154,041.1141,+00.6099,  6, 0.6590,  47.7,1
3439,040.5260,+00.7699,040.5383,+00.7798,  6, 0.6328,  57.0,2
3440,041.2511,-00.6175,041.2471,-00.6168,  7, 0.4589,  71.1,2
3441,040.8211,-00.7671,040.7591,-00.7809,  7, 0.6821, 224.1,2
3442,041.3587,+00.2417,041.3598,+00.2434,  9, 0.1823,  29.3,2
3443,041.6364,+01.0640,041.6387,+01.0639,  5, 0.1459,  13.9,
3444,040.6084,+01.0566,040.6070,+01.0611,  5, 0.1329,  22.2,2
3445,041.3959,-00.7227,041.3906,-00.7256,  6, 0.3255,  22.3,2
3446,041.7115,-00.6824,041.7132,-00.6897,  5, 0.2180,  25.5,2
3447,041.9784,-01.0304,041.9699,-01.0294,  6, 0.2308,  31.1,4
3448,039.3921,+01.1277,039.3969,+01.1236,  5, 0.2020,  35.0,4
3449,040.3736,+00.9073,040.3644,+00.9135,  5, 0.3230,  26.4,2
3450,040.0237,-00.2807,040.0125,-00.2794,  7, 0.3713,  52.6,
3451,041.1588,-01.1600,041.1565,-01.1490,  5, 0.2037,  40.4,
3452,041.7553,-00.6152,041.7499,-00.5935, 10, 0.3510, 150.5,2
3453,041.4505,-00.7167,041.4656,-00.7046, 99, 0.1773, 334.7,4
3454,041.0244,-00.6929,041.0351,-00.6960,  9, 0.2196,  77.1,2
3455,040.6850,-00.9495,040.6878,-00.9610,  8, 0.2333,  63.4,2
3456,041.4070,-00.8104,041.4050,-00.8049,  6, 0.2385,  36.6,2
3457,041.7709,+00.4872,041.7732,+00.4915,  5, 0.2760,  28.5,2
3458,040.1160,-01.2301,040.1165,-01.2302,  5, 0.2217,  32.0,4
3459,040.5906,-00.8599,040.6060,-00.8654, 26, 0.2049, 160.0,2
3460,041.4281,-00.4516,041.4137,-00.4606,  8, 0.2155,  57.4,2
3461,040.1100,+00.7267,040.1094,+00.7283,  6, 0.3190,  23.6,4
3462,040.9986,-00.7393,040.9912,-00.7385,  5, 0.3408,  42.3,2
3463,042.1700,+00.6460,042.1729,+00.6546,  6, 0.2008,  32.7,4
3464,040.4344,-00.0137,040.4343,-00.0149,  6, 0.2676,  26.1,2
3465,040.4086,+00.0737,040.4061,+00.0738,  7, 0.4490,  10.8,2
3466,039.6219,+01.0701,039.6255,+01.0668,  5, 0.3420,  44.9,
3467,040.6890,+01.0655,040.6862,+01.0649,  5, 0.4107,  36.9,2
3468,040.8283,-01.2433,040.8398,-01.2453,  7, 0.4442,  75.2,3
3469,040.2061,+01.2426,040.2200,+01.2444, 11, 0.3974,  84.0,2
3470,039.9627,+00.9630,039.9656,+00.9708,  6, 0.4018,  25.7,
3471,041.6404,-00.0612,041.6523,-00.0613, 10, 0.1836,  99.1,2
3472,040.8999,-00.1187,040.9120,-00.1224,  8, 0.3425,  78.9,2
3473,040.7810,+01.0607,040.7713,+01.0620,  5, 0.4610,  67.8,2
3474,039.7218,-00.6213,039.7161,-00.6337, 15, 0.5450, 145.7,
3475,040.0255,-00.8737,040.0119,-00.8635, 11, 0.5191,  78.2,
3476,041.3806,-00.5245,041.3634,-00.5434, 38, 0.5311, 280.0,2
3477,041.2914,+00.8786,041.2876,+00.8955, 11, 0.3396,  68.1,2
3478,040.3323,+00.7176,040.3394,+00.7311, 16, 0.3619,  71.0,2
3479,039.5222,-00.5942,039.5184,-00.6050,  9, 0.3693,  56.5,4
3480,041.2770,+00.0236,041.2719,+00.0250,  5, 0.3489,  24.8,1
3481,039.4866,-01.1711,039.4951,-01.1531,  8, 0.2423,  72.6,4
3482,040.7051,-00.8691,040.7151,-00.8711,  5, 0.2574,  56.5,
3483,041.8080,+00.7943,041.8057,+00.7976,  5, 0.1848,  21.8,1
3484,041.0041,-00.2903,041.0072,-00.2961,  8, 0.3726,  48.1,1
3485,040.3982,-00.2717,040.3909,-00.2721,  5, 0.3740,  33.9,2
3486,040.0499,-00.7728,040.0564,-00.7744,  5, 0.4430,  22.1,4
3487,040.9289,-00.4450,040.9322,-00.4460,  5, 0.4660,  26.9,3
3488,040.8655,-00.7549,040.8632,-00.7583,  6, 0.6296,  20.0,2
3489,043.6726,+00.9434,043.6781,+00.9481,  6, 0.1284,  84.1,1
3490,044.5136,-00.4172,044.5089,-00.4232,  6, 0.5577,  34.3,4
3491,042.2468,-00.1604,042.2430,-00.1574,  6, 0.2256,  31.9,4
3492,045.1685,+01.0573,045.1789,+01.0501,  6, 0.1279,  45.7,4
3493,043.2093,+01.0478,043.2017,+01.0449, 11, 0.1580,  59.8,2
3494,042.9069,-00.4808,042.9031,-00.4859,  6, 0.2070,  30.1,1
3495,042.6241,+00.9467,042.6208,+00.9391,  5, 0.2960,  31.8,
3496,043.1551,+01.0428,043.1536,+01.0422, 10, 0.2072,  49.4,1
3497,044.1843,-01.0975,044.1862,-01.0954,  5, 0.3913,  11.2,2
3498,042.5480,+01.1745,042.5417,+01.1793,  5, 0.3105,  36.2,
3499,044.4243,-00.8622,044.4236,-00.8628,  5, 0.1842,  18.6,2
3500,042.8376,-00.3039,042.8210,-00.3174,  8, 0.3547, 125.8,2
3501,043.7876,+00.2577,043.7842,+00.2552, 11, 0.1683,  64.8,2
3502,044.5115,-00.8481,044.5048,-00.8568,  7, 0.5930,  60.6,1
3503,042.7127,-00.8780,042.7094,-00.8812,  8, 0.2601,  17.5,2
3504,042.9243,-00.8382,042.9236,-00.8426,  6, 0.4757,  29.5,3
3505,042.3054,+00.2728,042.3034,+00.2721,  5, 0.2190,  19.5,4
3506,042.2558,-00.1144,042.2479,-00.1119, 11, 0.1820,  62.3,4
3507,042.1350,-00.3375,042.1422,-00.3371,  6, 0.3587,  25.2,4
3508,043.2432,-01.2257,043.2381,-01.2405,  5, 0.4868,  46.2,2
3509,041.9840,-00.3290,041.9848,-00.3310,  5, 0.1620,  18.4,4
3510,044.4202,-00.8416,044.4190,-00.8393,  5, 0.4500,  16.4,2
3511,042.4065,+00.0919,042.4379,+00.1020, 22, 0.1849, 127.2,4
3512,044.3676,+00.9677,044.3695,+00.9717,  6, 0.3205,  30.3,
3513,043.6397,-00.8518,043.6423,-00.8358,  5, 0.3320,  69.2,2
3514,042.8761,-00.3337,042.8768,-00.3364,  5, 0.1354,  12.7,1
3515,042.9499,-00.1773,042.9422,-00.1737,  5, 0.1835,  22.2,3
3516,044.2349,+00.7610,044.2353,+00.7613,  5, 0.4160,  13.3,2
3517,042.9562,+00.1402,042.9603,+00.1508,  6, 0.3082,  55.8,2
3518,042.6338,+00.9062,042.6349,+00.8996,  5, 0.0453,  24.4,4
3519,043.2010,-00.8568,043.2014,-00.8545,  7, 0.2594,  62.4,1
3520,042.2833,-00.3323,042.2697,-00.3335,  5, 0.2712,  66.2,
3521,044.1355,+00.1037,044.1407,+00.1080, 74, 0.3428, 202.3,4
3522,043.7354,+01.1560,043.7449,+01.1539, 11, 0.1514,  46.4,3
3523,042.7933,+00.9386,042.7968,+00.9419,  8, 0.1922,  66.9,1
3524,042.4859,-00.1341,042.4817,-00.1498, 10, 0.3572, 152.3,
3525,044.3753,-00.8452,044.3687,-00.8456,  6, 0.4528,  78.9,2
3526,044.8765,-00.9269,044.8616,-00.9502, 19, 0.5510, 150.1,1
3527,044.0778,-00.9399,044.0744,-00.9344,  7, 0.1925,  53.9,1
3528,042.9856,-00.6583,042.9865,-00.6578,  6, 0.3126,  22.7,1
3529,043.7559,+01.2106,043.7616,+01.1959, 26, 0.2121,  79.9,3
3530,045.1290,-00.4537,045.1244,-00.4538,  5, 0.4430,  19.5,4
3531,042.3243,-00.8277,042.3014,-00.8351, 66, 0.2547, 277.1,4
3532,044.8221,-00.7245,044.8237,-00.7212,  5, 0.2299,  15.0,4
3533,044.1889,+01.0536,044.1882,+01.0584,  5, 0.4609,  19.0,2
3534,043.1268,+00.2463,043.1173,+00.2474,  8, 0.3600,  53.3,2
3535,042.8355,+01.0423,042.8379,+01.0429,  6, 0.2087,  37.4,
3536,042.8987,+01.1450,042.9012,+01.1393,  8, 0.0965,  70.8,2
3537,043.5573,+01.2112,043.5787,+01.2140, 21, 0.3570, 137.9,2
3538,042.4186,-00.8282,042.4224,-00.8166,  5, 0.2640,  45.3,
3539,043.1898,+01.0909,043.1921,+01.0848, 12, 0.1604,  48.9,3
3540,042.1208,-00.4265,042.1278,-00.4233,  5, 0.2878,  18.2,4
3541,042.4392,-01.2266,042.4356,-01.2303,  7, 0.2187,  33.5,4
3542,043.1461,+00.4895,043.1503,+00.4898,  5, 0.3507,  38.3,
3543,044.8757,+00.3300,044.8809,+00.3600, 21, 0.3510, 120.2,
3544,042.2719,-00.9146,042.2765,-00.9145,  5, 0.3829,  14.2,4
3545,044.2239,+00.7728,044.2181,+00.7685,  5, 0.1930,  41.2,2
3546,044.7930,-00.6345,044.8086,-00.6209,  9, 0.1840, 142.5,4
3547,042.3488,+00.1093,042.3493,+00.1147,  6, 0.5353,  38.4,4
3548,045.0709,+01.1848,045.0662,+01.1850,  5, 0.5572,  16.9,
3549,042.9745,+01.1555,042.9755,+01.1519,  5, 0.2139,  15.8,1
3550,042.2835,-00.1586,042.2799,-00.1595, 10, 0.3245,  75.0,
3551,041.9316,+01.0533,041.9336,+01.0575,  5, 0.2326,  41.3,4
3552,042.3687,+01.0435,042.3588,+01.0342, 12, 0.2075,  56.7,4
3553,043.1776,-01.2354,043.1805,-01.2448, 12, 0.2575, 161.5,2
3554,043.7264,-00.5496,043.7290,-00.5667,  5, 0.5588,  63.9,2
3555,043.9789,+00.8222,043.9810,+00.8148,  6, 0.3394,  35.6,2
3556,043.5075,+00.5796,043.5073,+00.5992, 11, 0.3520, 115.8,2
3557,042.2311,+01.1903,042.2273,+01.1887,  5, 0.1914,  31.1,4
3558,042.2076,-01.0181,042.2003,-01.0311,  7, 0.1789,  60.2,4
3559,043.5917,+00.2262,043.5978,+00.2277, 26, 0.3515, 126.1,3
3560,043.0677,+00.3307,043.0684,+00.3365, 11, 0.1704,  58.0,2
3561,043.4835,+00.8517,043.4836,+00.8432, 16, 0.3358,  74.6,2
3562,042.2645,-00.3105,042.2533,-00.3303, 13, 0.3612, 146.8,
3563,044.7278,+00.2749,044.7279,+00.2771,  5, 0.1845,  39.7,4
3564,043.6748,+00.7578,043.6714,+00.7583,  5, 0.2359,  20.9,1
3565,041.9494,-00.6043,041.9474,-00.6115,  7, 0.2577,  38.0,4
3566,046.6288,+00.9952,046.6211,+00.9997, 10, 0.1422,  50.6,2
3567,046.1041,+00.9841,046.1160,+00.9759,  6, 0.1104,  61.3,2
3568,046.5711,-00.1747,046.5770,-00.1668,  5, 0.1059,  23.5,2
3569,046.0744,+01.0242,046.0676,+01.0200,  5, 0.1460,  60.5,
3570,046.2193,+00.7320,046.2171,+00.7362,  5, 0.1560,  35.1,
3571,046.6172,-00.9904,046.6188,-00.9941,  7, 0.1580,  53.3,1
3572,045.5113,-00.6091,045.5066,-00.6060,  6, 0.4699,  20.4,2
3573,046.9462,-00.9703,046.9469,-00.9727,  5, 0.1868,  24.0,
3574,044.9615,-00.4095,044.9647,-00.4087,  5, 0.3140,  26.6,4
3575,046.0537,-01.2103,046.0515,-01.2068,  7, 0.3113,  15.6,2
3576,045.6107,-00.3403,045.6115,-00.3413,  5, 0.2602,  15.1,1
3577,047.1601,+00.3059,047.1651,+00.3074,  5, 0.3250,  23.8,4
3578,047.3469,-00.0129,047.3462,-00.0061, 50, 0.3601, 114.2,4
3579,046.2577,-00.9446,046.2541,-00.9595,  5, 0.3480,  61.4,2
3580,046.3768,-01.0442,046.3692,-01.0389, 60, 0.3398, 303.5,3
3581,046.5759,-00.1387,046.5722,-00.1400, 22, 0.1089,  95.8,4
3582,046.6361,-00.0790,046.6357,-00.0862,  9, 0.1225,  50.9,3
3583,045.7312,-01.1323,045.7351,-01.1398,  5, 0.2580,  31.0,2
3584,046.6454,+00.3744,046.6607,+00.3736,  8, 0.2044, 106.7,2
3585,045.3993,+00.7550,045.3944,+00.7556,  5, 0.5728,  47.1,2
3586,046.8160,+00.5512,046.8178,+00.5425,  5, 0.1842,  37.4,2
3587,045.2852,-00.5598,045.2890,-00.5643,  6, 0.4465,  30.4,2
3588,047.1195,-00.0401,047.1249,-00.0581, 27, 0.3510, 150.7,
3589,046.3444,+01.0001,046.3398,+00.9882,  9, 0.5422,  59.4,2
3590,047.2464,+00.3033,047.2478,+00.3072,  6, 0.3493,  28.6,
3591,047.1399,-00.3635,047.1257,-00.4047, 76, 0.3307, 170.3,4
3592,045.8843,-00.2453,045.8791,-00.2476,  6, 0.5741,  32.7,3
3593,046.4189,+01.0769,046.4325,+01.0888,  6, 0.6347, 110.8,3
3594,044.7252,-01.0367,044.7274,-01.0520,  5, 0.1828,  56.0,4
3595,047.2825,+00.0434,047.2724,+00.0384, 13, 0.2361,  57.0,4
3596,045.8574,+00.8873,045.8624,+00.8959,  6, 0.1818,  41.7,2
3597,046.3917,+01.1712,046.3844,+01.1716,  5, 0.4430,  30.0,1
3598,046.6965,+00.9096,046.6973,+00.9106, 11, 0.1910,  38.0,3
3599,046.4879,-01.1879,046.4937,-01.1924,  5, 0.2437,  26.8,2
3600,046.8094,+00.3057,046.8058,+00.3018,  9, 0.2964,  29.8,2
3601,045.5114,-00.1007,045.5126,-00.0977,  5, 0.1903,  27.5,2
3602,046.4516,-00.4946,046.4468,-00.4954,  5, 0.3510,  16.0,1
3603,046.0415,+00.5257,046.0421,+00.5205,  5, 0.6198,  28.2,2
3604,044.6597,-00.0815,044.6608,-00.0837, 21, 0.3558,  76.8,4
3605,045.3382,-00.2450,045.3416,-00.2445,  5, 0.3469,  40.4,2
3606,045.2577,+00.0504,045.2458,+00.0534,  7, 0.2669,  84.4,2
3607,045.2617,-00.1033,045.2602,-00.1005,  8, 0.3986, 115.6,2
3608,046.7508,-00.8861,046.7507,-00.8814,  6, 0.2118,  49.8,1
3609,045.3065,-01.1780,045.3002,-01.1799,  5, 0.4776,  55.7,2
3610,046.9030,+00.9869,046.9001,+00.9884,  6, 0.2334,  14.9,2
3611,045.0359,+00.7382,045.0319,+00.7334,  7, 0.2996,  35.8,4
3612,046.6683,-01.0464,046.6691,-01.0368, 15, 0.3330, 345.8,3
3613,046.9359,+01.2401,046.9434,+01.2505,  6, 0.3270,  57.0,2
3614,045.3585,-00.9966,045.3550,-01.0078,  5, 0.2190,  42.4,1
3615,044.8842,+00.3221,044.8812,+00.3283, 20, 0.2901, 124.8,4
3616,046.5212,-00.7985,046.5235,-00.7989,  5, 0.2240,  23.4,2
3617,045.6478,-00.6670,045.6563,-00.6689, 18, 0.1901,  88.9,3
3618,046.6282,-00.1478,046.6237,-00.1507,  5, 0.1306,  19.8,2
3619,045.7539,+00.7865,045.7478,+00.7794,  8, 0.5541,  86.1,2
3620,044.8794,+00.2561,044.8856,+00.2318, 58, 0.1909, 227.4,4
3621,046.6465,+00.8945,046.6429,+00.9018,  7, 0.3596,  41.6,2
3622,046.1801,-00.9814,046.1793,-00.9795, 13, 0.2290,  89.2,2
3623,046.5973,+00.0196,046.5908,+00.0193,  5, 0.2300,  27.4,1
3624,044.7594,-00.8435,044.7566,-00.8377,  6, 0.2626,  33.5,4
3625,045.4584,+00.0447,045.4547,+00.0435,  5, 0.6551, 121.6,
3626,046.5524,+00.9735,046.5609,+00.9645,  6, 0.5375,  66.6,2
3627,046.6306,-00.0218,046.6337,-00.0266,  7, 0.3623,  46.9,2
3628,045.7554,-00.1929,045.7459,-00.1936, 27, 0.1636, 118.3,3
3629,045.5487,+00.1916,045.5482,+00.1875,  7, 0.5770,  87.7,2
3630,045.3649,+00.0106,045.2993,-00.0256,  9, 0.6250, 302.1,2
3631,044.6943,+00.2110,044.6941,+00.2051, 19, 0.2446, 107.0,4
3632,045.6498,-00.6638,045.6434,-00.6683,  5, 0.2152,  28.7,2
3633,045.5899,+00.3924,045.5883,+00.3919,  6, 0.2386,  47.2,2
3634,047.2396,+00.0626,047.2379,+00.0573,  6, 0.2254,  30.8,4
3635,047.0734,+00.9750,047.0839,+00.9804,  5, 0.2290,  32.3,
3636,045.1148,-00.4688,045.1202,-00.4726,  6, 0.3787,  81.7,
3637,045.7513,+00.9262,045.7590,+00.9284,  6, 0.4201,  65.5,2
3638,044.5486,+00.7973,044.5467,+00.7993, 10, 0.3747,  46.4,4
3639,046.7392,+00.7661,046.7477,+00.7606,  5, 0.3940,  37.1,2
3640,046.6579,-00.2963,046.6530,-00.3022,  5, 0.4120,  28.4,2
3641,045.3515,+00.2505,045.3616,+00.2501,  5, 0.2653,  36.2,2
3642,047.1928,-00.9372,047.1878,-00.9287,  5, 0.3270,  77.5,
3643,045.7225,-01.1467,045.7138,-01.1568,  6, 0.3234,  51.8,2
3644,046.1754,-00.8832,046.1752,-00.8874, 21, 0.3330,  86.9,3
3645,047.2215,-01.1714,047.2143,-01.1734,  5, 0.1262,  33.0,4
3646,047.9009,-00.3624,047.8942,-00.3645,  5, 0.3055,  30.4,2
3647,047.5780,+01.2469,047.5764,+01.2506,  5, 0.5130,  14.6,4
3648,047.5173,-00.4521,047.5162,-00.4511,  5, 0.5750,  14.9,4
3649,049.3668,+00.3451,049.3645,+00.3353, 15, 0.5720,  43.1,3
3650,049.3282,-00.7567,049.3283,-00.7586,  5, 0.2390,  22.9,2
3651,048.0921,+00.2981,048.0901,+00.3006,  5, 0.1916,  27.2,2
3652,047.7190,-01.0344,047.7123,-01.0378,  6, 0.2215,  38.4,4
3653,049.3458,+01.2291,049.3439,+01.2509,  8, 0.3464,  80.4,2
3654,048.2125,+00.3967,048.2160,+00.3924, 12, 0.2272,  54.4,2
3655,049.4130,+00.9905,049.4140,+00.9949,  6, 0.4290,  17.2,2
3656,049.2028,+01.0325,049.2071,+01.0313,  7, 0.4430,  24.2,3
3657,048.0055,-00.7327,048.0180,-00.7593, 27, 0.2623, 222.7,3
3658,049.0333,+00.1747,049.0363,+00.1712,  5, 0.4407,  21.6,2
3659,048.1550,+00.9205,048.1509,+00.9244,  9, 0.1910,  54.3,2
3660,049.9399,+00.7538,049.9366,+00.7590,  5, 0.2528,  39.6,4
3661,047.9389,+00.3254,047.9347,+00.3223,  8, 0.1885,  38.8,1
3662,048.9326,+00.1905,048.9430,+00.2107,  6, 0.2585,  82.0,2
3663,047.9281,-00.4275,047.9033,-00.4171,  6, 0.2965, 115.2,1
3664,049.4994,+00.7680,049.4931,+00.7757,  5, 0.5426,  54.5,
3665,047.2150,-00.2829,047.2114,-00.2938,  6, 0.3718,  41.5,
3666,048.9603,-00.9021,048.9651,-00.9059, 10, 0.2505,  42.3,2
3667,048.7341,-00.9022,048.7316,-00.8955,  5, 0.2573,  28.1,1
3668,048.7325,-00.7915,048.7369,-00.7881,  6, 0.2430,  24.2,1
3669,048.2283,-00.8616,048.2284,-00.8701,  6, 0.2217,  45.2,1
3670,048.6238,+00.2684,048.6183,+00.2597, 13, 0.1322,  71.2,2
3671,048.6708,+00.7979,048.6563,+00.7929,  7, 0.5232,  54.3,3
3672,049.2318,+00.5234,049.2172,+00.5318,  8, 0.6237, 108.6,2
3673,047.8484,-00.2016,047.8406,-00.1939,  6, 0.5121,  67.2,2
3674,048.2922,-00.7491,048.2885,-00.7542,  6, 0.2063,  36.1,1
3675,049.4792,+00.7776,049.4691,+00.7852,  5, 0.4972,  32.9,3
3676,047.9092,+00.7642,047.9260,+00.7642,  5, 0.2381, 103.7,1
3677,048.6218,-00.8303,048.6209,-00.8341,  6, 0.2500,  14.4,1
3678,047.8261,-00.5534,047.8153,-00.5551, 12, 0.1917,  71.2,3
3679,047.4523,+00.1558,047.4450,+00.1448,  6, 0.1922,  42.9,4
3680,047.6937,+00.0587,047.6900,+00.0635,  5, 0.1811,  17.4,4
3681,048.0515,+00.7527,048.0596,+00.7535, 22, 0.3064, 144.0,3
3682,048.9317,+00.3894,048.9285,+00.3920,  5, 0.3113,  12.2,2
3683,048.0942,-00.1918,048.0976,-00.1763,  9, 0.6889, 123.2,2
3684,048.9523,+00.6148,048.9548,+00.6270,  7, 0.3689,  31.4,3
3685,047.9680,+00.2852,047.9728,+00.2740,  9, 0.3318,  37.9,2
3686,049.2998,-00.8531,049.3163,-00.8340,  9, 0.2910,  98.2,2
3687,048.1522,+00.3534,048.1566,+00.3573, 10, 0.4550,  58.3,2
3688,048.3262,-00.9757,048.3367,-00.9816,  6, 0.5765,  49.6,3
3689,047.0554,+01.2214,047.0595,+01.2182,  5, 0.2400,  19.0,4
3690,048.6873,+00.1656,048.6880,+00.1735, 13, 0.2823, 117.0,2
3691,048.5402,+00.7015,048.5391,+00.6970,  8, 0.4962,  44.3,3
3692,049.2827,-00.7606,049.2804,-00.7600,  5, 0.3180,  16.3,2
3693,049.6823,-00.2473,049.6726,-00.2593, 12, 0.2938,  69.4,4
3694,049.9282,-00.2608,049.9184,-00.2657, 10, 0.5510,  81.7,
3695,048.4895,+00.3438,048.4852,+00.3518,  5, 0.4510,  33.3,2
3696,049.1313,-01.0652,049.1336,-01.0665,  6, 0.2782,  17.6,1
3697,047.9460,+01.1526,047.9462,+01.1626, 21, 0.2099, 117.0,3
3698,048.5073,-00.6813,048.4983,-00.6747,  6, 0.2245,  38.3,2
3699,048.1579,-00.6922,048.1554,-00.6999,  5, 0.2612,  47.1,2
3700,048.1994,-00.6398,048.1964,-00.6376, 36, 0.2960,  77.1,3
3701,049.2651,-01.0700,049.2660,-01.0675,  5, 0.3633,  10.5,2
3702,047.1802,+01.1844,047.1747,+01.1897,  6, 0.3877,  33.8,4
3703,048.2096,+00.1773,048.2042,+00.1728,  5, 0.4324,  36.4,2
3704,048.4534,-00.3060,048.4564,-00.3132,  8, 0.4502,  76.9,3
3705,048.0798,-00.0240,048.0826,-00.0243,  5, 0.5180,  20.7,2
3706,048.9240,+00.6619,048.9307,+00.6574, 11, 0.4783,  73.1,2
3707,049.7484,-00.7322,049.7442,-00.7453, 26, 0.4508, 131.8,1
3708,047.5760,+00.0445,047.5812,+00.0441,  5, 0.1387,  19.5,4
3709,048.6599,-00.8810,048.6632,-00.8794,  6, 0.2414,  40.6,2
3710,049.3370,+01.1598,049.3349,+01.1619,  5, 0.1981,  29.8,2
3711,048.9301,+00.5801,048.9271,+00.5709,  6, 0.4635,  44.4,2
3712,049.6152,-00.6459,049.6178,-00.6397, 18, 0.4252,  95.7,4
3713,047.5762,-00.5068,047.5637,-00.5119, 18, 0.3528, 127.9,
3714,047.8874,-00.9964,047.8860,-00.9946,  5, 0.2099,  21.5,2
3715,048.6895,+00.1248,048.6851,+00.1163,  5, 0.2020,  34.6,1
3716,047.7122,-00.5792,047.7159,-00.5677,  5, 0.2640,  43.7,
3717,047.6984,-00.1998,047.7027,-00.2029,  7, 0.1478,  25.7,4
3718,048.5677,-00.6091,048.5621,-00.6150,  9, 0.1099,  73.9,
3719,047.2660,-00.1526,047.2646,-00.1536,  6, 0.2994,  38.7,
3720,048.1258,+00.8092,048.1124,+00.8054,  7, 0.3241,  51.7,1
3721,048.8629,-01.0922,048.8769,-01.0929,  6, 0.2463,  98.7,1
3722,047.8795,+00.7440,047.8638,+00.7478,  6, 0.3118,  92.6,1
3723,047.9248,+01.2236,047.9208,+01.2290,  7, 0.2637,  25.6,2
3724,048.9394,+00.3820,048.9334,+00.3808,  5, 0.3620, 101.2,2
3725,049.0151,-01.0527,049.0188,-01.0600,  6, 0.2384,  50.5,2
3726,047.0375,+01.0435,047.0455,+01.0704, 14, 0.2583, 102.7,
3727,048.5737,+01.1430,048.5767,+01.1428,  7, 0.3210,  28.1,2
3728,047.2684,-01.1447,047.2782,-01.1333,  6, 0.2450,  50.8,4
3729,048.9720,+00.6087,048.9663,+00.6046,  7, 0.2675,  35.6,3
3730,049.2656,+00.3327,049.2671,+00.3343,  6, 0.3692,  58.0,2
3731,050.6719,+00.9792,050.6737,+00.9857,  5, 0.3309,  19.9,2
3732,052.0093,+00.0943,052.0132,+00.1038, 11, 0.3719,  76.6,3
3733,050.7787,+00.8869,050.7833,+00.8851,  8, 0.4133,  18.4,3
3734,050.0967,+00.4024,050.0994,+00.4006,  5, 0.2607,   7.4,4
3735,050.0524,-00.9876,050.0504,-00.9890,  5, 0.1560,  26.5,4
3736,052.2945,-00.8188,052.2873,-00.8131, 10, 0.1690,  50.5,4
3737,050.1402,-01.2301,050.1305,-01.2285,  8, 0.1764,  55.1,4
3738,052.0213,-00.0965,052.0198,-00.1063,  5, 0.3824,  26.4,4
3739,050.7739,+00.8667,050.7737,+00.8629, 11, 0.4873,  32.6,3
3740,051.1979,+00.5572,051.1947,+00.5598,  5, 0.2750,  15.1,
3741,050.0204,-00.1738,050.0202,-00.1579, 12, 0.1921,  75.5,4
3742,051.3166,-00.1629,051.3150,-00.1627,  5, 0.1501,  11.3,1
3743,049.9400,+00.8196,049.9383,+00.8848, 32, 0.4900, 268.7,1
3744,052.0953,-00.3988,052.1057,-00.3986,  5, 0.5556,  59.9,
3745,051.0120,+00.5219,051.0104,+00.5292,  5, 0.4887,  52.6,1
3746,050.5780,-00.6245,050.5784,-00.6212,  5, 0.4413,  11.8,2
3747,051.0212,+00.3504,051.0180,+00.3463,  6, 0.4800,  27.8,2
3748,052.5225,+00.0293,052.5231,+00.0228, 18, 0.3588, 231.1,
3749,049.9726,+00.5568,049.9763,+00.5439,  6, 0.5802,  50.9,
3750,050.1550,+00.5139,050.1495,+00.4947,  9, 0.1960, 120.5,4
3751,050.5247,+01.0216,050.5263,+01.0037, 11, 0.5310,  91.4,2
3752,052.0970,-01.2248,052.0972,-01.2223,  5, 0.4810,  26.8,
3753,052.2080,+00.4606,052.2117,+00.4648,  7, 0.4119,  49.7,
3754,051.2259,-00.3652,051.2172,-00.3668,  5, 0.5415,  55.8,2
3755,051.7818,+00.1329,051.7748,+00.1301,  5, 0.2344,  33.9,2
3756,051.8275,+01.0923,051.8291,+01.0919, 10, 0.3187,  53.4,2
3757,050.1344,+00.3036,050.1307,+00.3050,  7, 0.1150,  31.1,4
3758,050.8741,+00.0969,050.8698,+00.0921, 28, 0.3297,  81.1,3
3759,051.9765,-00.1886,051.9839,-00.1774,  6, 0.3512,  48.3,2
3760,051.5882,-00.8769,051.5939,-00.8782,  6, 0.4389,  29.0,2
3761,052.3459,+00.7498,052.2920,+00.7003, 34, 0.3720, 369.3,
3762,051.0656,-00.0805,051.0687,-00.0758,  5, 0.2010,  15.0,2
3763,050.5533,+00.3159,050.5527,+00.3234,  5, 0.3049,  37.1,2
3764,050.8095,+00.7745,050.8068,+00.7810, 13, 0.1555,  87.7,2
3765,052.4149,+00.3558,052.4178,+00.3495,  5, 0.2099,  66.4,4
3766,051.8572,+00.5667,051.8561,+00.5616,  6, 0.3868,  26.2,1
3767,051.0112,-00.5997,051.0093,-00.6038,  7, 0.5648,  30.8,3
3768,052.4134,-01.1318,052.4095,-01.1355, 21, 0.2970,  83.3,4
3769,052.3944,+00.2005,052.4064,+00.1967,  9, 0.4100,  48.2,4
3770,051.6070,-00.5403,051.6207,-00.5376,  7, 0.4410,  49.1,2
3771,051.6102,+00.5602,051.6061,+00.5526,  6, 0.4880,  54.2,3
3772,050.9247,+00.1215,050.9128,+00.1260,  9, 0.4362,  70.9,2
3773,052.0665,+00.7291,052.0716,+00.7385, 70, 0.3123, 144.4,4
