#ACT-CL;RAJ2000;DEJ2000;SNR;z;e_z;n_z;M500c;M500cC;M200m
# ;deg;deg; ; ; ; ;10+14Msun;10+14Msun;10+14Msun
#------------;-----------;-----------;------;-------;-------;----;------;------;------
J1125.2+1229;171.3124494;+12.4916909; 4.433; 0.4497; 0.0000;spec; 1.977; 2.784; 3.480
J1125.4+1013;171.3701625;+10.2184782; 4.956; 0.5183; 0.0000;spec; 2.332; 3.285; 4.074
J1125.7+0010;171.4314987;+00.1782894; 4.855; 0.7711; 0.0000;spec; 2.371; 3.339; 4.050
J1126.7+1504;171.6791963;+15.0833333; 4.227; 0.3753; 0.0248;phot; 1.792; 2.523; 3.195
J1126.9+1432;171.7264265;+14.5443651; 6.449; 0.6830; 0.0236;phot; 2.565; 3.612; 4.411
J1127.0+1707;171.7527639;+17.1252420; 5.991; 0.1277; 0.0000;spec; 1.665; 2.346; 3.219
J1127.5+0003;171.8915478;+00.0666667; 4.159; 1.3641; 0.0473;phot; 1.528; 2.152; 2.618
J1128.3-0058;172.0750363;-00.9818270; 6.399; 0.4570; 0.0000;spec; 2.982; 4.200; 5.291
J1128.4+1432;172.1250000;+14.5375311; 4.224; 0.6895; 0.0304;phot; 1.814; 2.555; 3.095
J1129.5+1651;172.3916667;+16.8540303; 4.590; 0.5837; 0.0274;phot; 1.772; 2.496; 3.052
J1129.7+0440;172.4457529;+04.6750000; 4.393; 1.3256; 0.0326;phot; 1.652; 2.326; 2.827
J1129.8+0256;172.4614411;+02.9405920; 6.098; 0.2270; 0.0000;spec; 2.575; 3.627; 4.835
J1129.8-0313;172.4569302;-03.2316970; 5.799; 0.6932; 0.0237;phot; 2.673; 3.765; 4.597
J1130.4+0544;172.6065577;+05.7345546; 8.030; 0.3479; 0.0000;spec; 3.061; 4.311; 5.564
J1130.5+0537;172.6261046;+05.6215005; 6.731; 0.5210; 0.0274;phot; 2.865; 4.036; 5.027
J1130.6+0548;172.6625776;+05.8125686; 5.016; 0.7034; 0.0238;phot; 2.052; 2.890; 3.507
J1130.7+1119;172.6865370;+11.3282364; 5.260; 0.5151; 0.0167;phot; 2.396; 3.374; 4.190
J1130.9+0954;172.7360221;+09.9055055; 4.451; 0.4243; 0.0256;phot; 2.080; 2.930; 3.684
J1131.0+1421;172.7623786;+14.3542011; 5.226; 0.2750; 0.0178;phot; 2.075; 2.922; 3.813
J1131.3+1656;172.8433528;+16.9366791; 4.966; 0.9890; 0.0278;phot; 1.763; 2.484; 2.984
J1131.6-0107;172.9117504;-01.1232472; 5.912; 0.3250; 0.0000;spec; 2.533; 3.568; 4.611
J1132.2+0422;173.0541965;+04.3738710; 4.626; 0.3527; 0.0158;phot; 1.834; 2.583; 3.290
J1132.8+1427;173.2077308;+14.4653336; 7.428; 0.0832; 0.0000;spec; 2.935; 4.134; 5.887
J1132.9+1220;173.2417221;+12.3499833; 5.776; 0.6661; 0.0000;spec; 2.566; 3.615; 4.419
J1133.0+1006;173.2748697;+10.1139540; 9.216; 0.5234; 0.0000;spec; 3.702; 5.214; 6.530
J1134.0+0116;173.5125456;+01.2791699; 5.013; 0.7275; 0.0000;spec; 2.288; 3.222; 3.913
J1134.3+1343;173.5943941;+13.7305161; 4.561; 0.6841; 0.0303;phot; 2.018; 2.843; 3.453
J1134.9+0824;173.7443754;+08.4054684; 4.330; 0.5440; 0.0000;spec; 2.009; 2.829; 3.485
J1136.0+1835;174.0020526;+18.5874342;10.422; 0.5220; 0.0000;spec; 3.345; 4.712; 5.889
J1136.9+0006;174.2314861;+00.1005965;14.270; 0.5872; 0.0000;spec; 5.669; 7.985;10.017
J1137.6-0313;174.4236079;-03.2264186; 4.435; 0.4997; 0.0130;phot; 2.209; 3.111; 3.865
J1137.8+0728;174.4617494;+07.4766783;16.939; 1.0094; 0.0281;phot; 4.746; 6.685; 8.208
J1138.2+1147;174.5694718;+11.7847231; 4.372; 0.4993; 0.0000;spec; 1.914; 2.696; 3.339
J1138.5-0011;174.6388359;-00.1973376; 4.417; 0.8821; 0.0152;phot; 2.203; 3.102; 3.745
J1139.3+0154;174.8311108;+01.9045921; 8.141; 1.0527; 0.0166;phot; 3.166; 4.459; 5.430
J1141.2+1415;175.3068003;+14.2501838; 5.258; 0.6932; 0.0237;phot; 2.062; 2.904; 3.527
J1141.9+1941;175.4933150;+19.6976248; 6.186; 0.4675; 0.0000;spec; 2.763; 3.891; 4.884
J1142.1+1345;175.5425861;+13.7646517; 5.225; 1.1420; 0.0300;phot; 1.879; 2.646; 3.195
J1142.5+1258;175.6459448;+12.9708733; 4.749; 0.8258; 0.0256;phot; 1.923; 2.709; 3.264
J1142.7+1527;175.6920075;+15.4561236;19.649; 1.1900; 0.0000;spec; 4.467; 6.292; 7.759
J1144.0+0440;176.0250000;+04.6791062; 4.129; 0.4093; 0.0114;phot; 1.859; 2.619; 3.295
J1144.1+0547;176.0291779;+05.7917894; 4.692; 0.1037; 0.0000;spec; 1.871; 2.635; 3.669
J1144.2+0227;176.0541942;+02.4625391; 4.652; 0.6441; 0.0000;spec; 2.192; 3.087; 3.769
J1144.2+1649;176.0604070;+16.8166742; 4.672; 0.3112; 0.0236;phot; 1.693; 2.385; 3.065
J1144.2+1659;176.0732338;+16.9917007; 5.633; 0.4508; 0.0000;spec; 2.070; 2.916; 3.647
J1144.6+1554;176.1651558;+15.9099366; 5.365; 0.2479; 0.0000;spec; 1.819; 2.562; 3.362
J1144.9+1515;176.2453244;+15.2602271; 6.014; 0.4364; 0.0000;spec; 2.207; 3.109; 3.905
J1145.1-0100;176.2874830;-01.0041838; 4.186; 0.6999; 0.0138;phot; 1.765; 2.485; 3.007
J1145.4+1811;176.3502276;+18.1840072; 8.694; 0.6033; 0.0000;spec; 3.034; 4.273; 5.274
J1145.7+1547;176.4361209;+15.7972953; 4.501; 0.4367; 0.0259;phot; 1.714; 2.415; 3.016
J1145.9+0753;176.4813388;+07.8992265; 8.991; 1.1828; 0.0306;phot; 2.887; 4.066; 4.964
J1146.2+0816;176.5565018;+08.2810848; 7.938; 0.2980; 0.0000;spec; 2.832; 3.989; 5.208
J1146.2+1553;176.5597481;+15.8923736; 5.839; 0.8666; 0.0261;phot; 2.090; 2.944; 3.551
J1146.2+1910;176.5664070;+19.1792211; 6.355; 1.2236; 0.0311;phot; 2.300; 3.240; 3.943
J1146.7+0952;176.6990191;+09.8812824; 8.357; 0.2210; 0.0000;spec; 3.030; 4.267; 5.723
J1147.9+1232;176.9850252;+12.5349562; 5.810; 0.6065; 0.0000;spec; 2.176; 3.064; 3.754
J1148.0-0234;177.0237888;-02.5751886; 6.777; 0.3400; 0.0138;phot; 2.962; 4.171; 5.390
J1148.6+1502;177.1542188;+15.0500000; 4.254; 0.2112; 0.0062;phot; 1.456; 2.051; 2.712
J1149.4+0921;177.3583701;+09.3625696; 5.220; 0.9074; 0.0267;phot; 2.066; 2.910; 3.507
J1149.4+1945;177.3625468;+19.7527319; 5.213; 0.4066; 0.0000;spec; 2.294; 3.231; 4.086
J1149.6+1622;177.4138812;+16.3772904; 6.116; 0.8054; 0.0253;phot; 2.173; 3.060; 3.699
J1149.8+1046;177.4736439;+10.7807228; 7.122; 0.3077; 0.0000;spec; 2.464; 3.471; 4.504
J1150.3+1726;177.5978610;+17.4333898; 4.531; 0.2718; 0.0131;phot; 1.588; 2.237; 2.904
J1150.3+1822;177.5915988;+18.3667719; 4.549; 0.7520; 0.0000;spec; 1.713; 2.413; 2.909
J1150.5+0651;177.6365250;+06.8613435; 5.963; 0.3031; 0.0000;spec; 2.371; 3.339; 4.336
J1150.8+1135;177.7041831;+11.6000000; 4.245; 0.5459; 0.0000;spec; 1.687; 2.377; 2.916
J1151.0+1208;177.7700558;+12.1483380; 4.930; 0.4450; 0.0000;spec; 1.814; 2.555; 3.190
J1151.3+1756;177.8458692;+17.9375591; 5.471; 1.0910; 0.0293;phot; 1.868; 2.632; 3.172
J1151.9+1753;177.9880505;+17.8887296; 6.485; 0.4824; 0.0000;spec; 2.326; 3.276; 4.086
J1152.2+0031;178.0560365;+00.5234848; 8.073; 0.4630; 0.0000;spec; 3.581; 5.044; 6.375
J1152.3+1652;178.0927006;+16.8781085; 8.304; 1.1930; 0.0307;phot; 2.412; 3.397; 4.133
J1152.5+0356;178.1440559;+03.9441204; 9.799; 0.7080; 0.0138;phot; 3.574; 5.034; 6.181
J1152.5+0758;178.1252536;+07.9707265; 5.330; 0.5734; 0.0000;spec; 2.173; 3.060; 3.762
J1152.7+0930;178.1935709;+09.5043848; 5.231; 0.5145; 0.0000;spec; 2.171; 3.058; 3.789
J1152.7+1604;178.1874822;+16.0750000; 4.261; 0.6422; 0.0230;phot; 1.739; 2.450; 2.977
J1153.1+1557;178.2901069;+15.9530073; 9.977; 0.5207; 0.0000;spec; 3.352; 4.722; 5.902
J1153.3+0755;178.3262874;+07.9332328; 6.490; 0.4297; 0.0000;spec; 2.488; 3.504; 4.419
J1153.4+0259;178.3708460;+02.9875266; 5.107; 0.7012; 0.0000;spec; 2.329; 3.280; 3.992
J1153.5+1451;178.3940340;+14.8541456; 8.820; 0.2290; 0.0000;spec; 2.865; 4.036; 5.390
J1154.0+1252;178.5135597;+12.8771677; 9.387; 0.5918; 0.0000;spec; 3.104; 4.371; 5.405
J1154.1+1011;178.5374136;+10.1916667; 4.211; 0.2189; 0.0066;phot; 1.523; 2.145; 2.831
J1154.1+1321;178.5290449;+13.3644630; 5.758; 0.6218; 0.0227;phot; 2.141; 3.016; 3.688
J1154.2+0221;178.5666803;+02.3602532;10.862; 0.7117; 0.0000;spec; 4.301; 6.058; 7.468
J1154.3+1333;178.5773938;+13.5583395; 5.320; 0.6320; 0.0228;phot; 1.946; 2.741; 3.341
J1155.6+1930;178.9014678;+19.5095900; 6.812; 0.4493; 0.0000;spec; 3.015; 4.247; 5.359
J1155.8+1949;178.9568898;+19.8181214; 7.292; 0.7952; 0.0251;phot; 3.129; 4.407; 5.372
J1156.0+0529;179.0166667;+05.4874328; 4.470; 0.4756; 0.0000;spec; 2.004; 2.823; 3.513
J1156.5+1125;179.1382594;+11.4192944;14.008; 0.7237; 0.0000;spec; 3.938; 5.547; 6.819
J1156.9+1705;179.2284182;+17.0911405; 5.246; 0.4595; 0.0000;spec; 1.989; 2.802; 3.496
J1157.5+1838;179.3782548;+18.6342297; 5.580; 0.4765; 0.0000;spec; 2.118; 2.983; 3.716
J1157.8+0709;179.4541390;+07.1666667; 4.097; 0.4383; 0.0140;phot; 1.798; 2.532; 3.165
J1157.9+1912;179.4825297;+19.2047783; 6.470; 0.4230; 0.0000;spec; 2.544; 3.582; 4.526
J1158.3+0228;179.5973720;+02.4707063; 8.518; 0.4838; 0.0000;spec; 3.574; 5.034; 6.338
J1158.5+1156;179.6292287;+11.9375122; 4.191; 0.5351; 0.0000;spec; 1.484; 2.089; 2.561
J1158.9+1834;179.7270527;+18.5699412; 9.394; 0.4590; 0.0000;spec; 3.138; 4.420; 5.572
J1158.9-0244;179.7317411;-02.7458252; 5.767; 0.3902; 0.0000;spec; 2.609; 3.675; 4.678
J1200.8+1722;180.2083333;+17.3707947; 4.325; 1.2032; 0.0308;phot; 1.459; 2.055; 2.475
J1200.8-0328;180.2145948;-03.4687225; 4.490; 0.3953; 0.0000;spec; 2.122; 2.989; 3.783
J1200.9-0125;180.2312636;-01.4332927; 4.445; 0.2460; 0.0101;phot; 2.032; 2.862; 3.768
J1201.0+1209;180.2655449;+12.1510668; 4.616; 0.3058; 0.0000;spec; 1.428; 2.012; 2.580
J1201.1+1716;180.2800377;+17.2770393; 5.453; 0.5954; 0.0000;spec; 2.125; 2.993; 3.669
J1201.2+0842;180.3235299;+08.7031720; 4.869; 0.2694; 0.0228;phot; 1.631; 2.298; 2.987
J1201.4+0838;180.3710383;+08.6416475; 6.098; 0.2309; 0.0000;spec; 1.985; 2.796; 3.698
J1201.7+1342;180.4427538;+13.7011333; 4.945; 0.8768; 0.0263;phot; 1.787; 2.516; 3.024
J1202.1+0619;180.5466186;+06.3232828; 4.961; 0.5167; 0.0000;spec; 2.009; 2.829; 3.498
J1202.1+1156;180.5331007;+11.9414023; 5.046; 0.5100; 0.0000;spec; 1.770; 2.492; 3.077
J1202.5+1826;180.6335310;+18.4494537; 9.133; 0.4720; 0.0000;spec; 3.116; 4.389; 5.520
J1202.8+0821;180.7068269;+08.3513876; 4.436; 0.2077; 0.0055;phot; 1.318; 1.856; 2.451
J1202.8-0230;180.7166667;-02.5042176; 4.271; 0.5476; 0.0279;phot; 2.155; 3.035; 3.743
J1203.5+1040;180.8931616;+10.6675055; 6.656; 0.3174; 0.0000;spec; 1.954; 2.752; 3.543
J1203.9+0126;180.9872005;+01.4380630; 7.641; 0.4130; 0.0000;spec; 3.268; 4.603; 5.861
J1205.0+1525;181.2541699;+15.4208454; 4.723; 1.2032; 0.0308;phot; 1.612; 2.271; 2.741
J1205.1+0952;181.2916071;+09.8692440; 6.327; 0.7748; 0.0248;phot; 2.099; 2.956; 3.575
J1205.3-0245;181.3450018;-02.7516701; 4.454; 0.9788; 0.0277;phot; 2.116; 2.981; 3.594
J1205.5+0214;181.3833333;+02.2457615; 4.347; 0.7747; 0.0144;phot; 1.959; 2.760; 3.333
J1205.8+1143;181.4500000;+11.7293027; 4.263; 0.4046; 0.0253;phot; 1.530; 2.155; 2.702
J1206.2+1336;181.5692866;+13.6028191; 4.803; 0.3223; 0.0000;spec; 1.720; 2.423; 3.106
J1206.3+0750;181.5786875;+07.8456689; 9.455; 0.8462; 0.0258;phot; 3.013; 4.244; 5.160
J1206.3+1700;181.5916667;+17.0041937; 4.202; 0.5474; 0.0000;spec; 1.697; 2.390; 2.932
J1206.4+1809;181.6166667;+18.1625142; 4.490; 0.7748; 0.0248;phot; 1.800; 2.536; 3.057
J1206.7+1409;181.6750437;+14.1583757; 4.754; 1.2338; 0.0313;phot; 1.598; 2.251; 2.720
J1207.0+1716;181.7628098;+17.2766513;17.391; 0.9788; 0.0277;phot; 4.507; 6.349; 7.782
J1207.1+0425;181.7958357;+04.4249942; 4.634; 0.2354; 0.0000;spec; 1.732; 2.440; 3.211
J1207.1+0923;181.7854976;+09.3941081;12.463; 0.2840; 0.0000;spec; 3.499; 4.928; 6.495
J1207.4+1922;181.8686071;+19.3787359; 6.441; 0.4489; 0.0000;spec; 2.675; 3.767; 4.741
J1208.3+0254;182.0875707;+02.9166667; 4.370; 0.7909; 0.0145;phot; 1.821; 2.565; 3.091
J1208.3+0501;182.0984070;+05.0324044; 4.821; 0.8972; 0.0266;phot; 1.828; 2.574; 3.095
J1208.3+1547;182.0833541;+15.7899868; 5.191; 0.5268; 0.0000;spec; 1.962; 2.763; 3.411
J1208.6+1455;182.1551614;+14.9331587;12.936; 0.8462; 0.0258;phot; 3.694; 5.203; 6.355
J1209.8+1444;182.4633565;+14.7433402; 4.241; 0.5054; 0.0271;phot; 1.521; 2.142; 2.638
J1209.9+0841;182.4844512;+08.6922386; 7.157; 1.0298; 0.0284;phot; 2.267; 3.193; 3.859
J1210.2+0223;182.5748890;+02.3916777; 6.012; 0.3830; 0.0000;spec; 2.664; 3.752; 4.785
J1210.2+0321;182.5559101;+03.3641526; 6.952; 1.0324; 0.0165;phot; 2.589; 3.647; 4.420
J1210.6+1423;182.6666694;+14.3850772; 6.215; 0.5554; 0.0000;spec; 2.252; 3.171; 3.911
J1210.7+1442;182.6813657;+14.7166445; 4.492; 0.8054; 0.0253;phot; 1.730; 2.436; 2.931
J1210.9+1736;182.7261979;+17.6114732;13.762; 0.3877; 0.0000;spec; 4.431; 6.240; 8.048
J1211.7+0801;182.9287385;+08.0313581; 4.459; 0.2511; 0.0000;spec; 1.258; 1.771; 2.302
J1211.9+1821;182.9989080;+18.3594167; 6.143; 0.3866; 0.0000;spec; 2.224; 3.132; 3.976
J1212.2+1836;183.0666667;+18.6124021; 4.277; 0.8564; 0.0260;phot; 1.711; 2.410; 2.894
J1212.2+1914;183.0540715;+19.2375009; 4.415; 0.5773; 0.0284;phot; 1.988; 2.800; 3.434
J1213.4+0331;183.3563434;+03.5297433; 5.070; 0.3520; 0.0000;spec; 1.931; 2.720; 3.469
J1213.6+0351;183.4168078;+03.8542460; 5.163; 0.8659; 0.0151;phot; 2.168; 3.054; 3.685
J1214.0+0938;183.5207968;+09.6418802;11.732; 0.5520; 0.0000;spec; 3.508; 4.941; 6.156
J1214.3+1030;183.5833333;+10.5042363; 4.192; 0.3259; 0.0239;phot; 1.507; 2.123; 2.711
J1215.8+0550;183.9666532;+05.8459959; 9.108; 0.3260; 0.0000;spec; 2.931; 4.128; 5.353
J1215.9+1745;183.9958099;+17.7541710; 4.571; 0.5015; 0.0143;phot; 1.712; 2.411; 2.978
J1216.7+1025;184.1983384;+10.4236675; 7.393; 0.4504; 0.0000;spec; 2.495; 3.514; 4.414
J1216.7+1622;184.1940542;+16.3752079; 5.509; 0.4580; 0.0000;spec; 2.014; 2.837; 3.542
J1216.7+1742;184.1958042;+17.7041633; 4.442; 0.7340; 0.0243;phot; 1.595; 2.246; 2.707
J1217.2+1044;184.3149326;+10.7425466; 7.285; 0.2800; 0.0000;spec; 2.321; 3.269; 4.271
J1217.8+1810;184.4618551;+18.1719242; 7.626; 0.4884; 0.0000;spec; 2.651; 3.734; 4.666
J1218.1+1756;184.5438505;+17.9459946; 7.065; 0.5584; 0.0200;phot; 2.500; 3.521; 4.351
J1218.5+0233;184.6261800;+02.5549186; 9.370; 0.7680; 0.0143;phot; 3.740; 5.268; 6.453
J1219.6-0318;184.9014408;-03.3132866; 7.232; 0.3000; 0.0000;spec; 3.199; 4.506; 5.897
J1219.7+1637;184.9287893;+16.6237873; 7.360; 0.5426; 0.0000;spec; 2.600; 3.662; 4.538
J1220.0+0722;185.0222126;+07.3760210; 5.285; 0.6037; 0.0000;spec; 2.010; 2.831; 3.463
J1220.3+0845;185.0879317;+08.7627137; 7.117; 0.2533; 0.0000;spec; 2.348; 3.307; 4.359
J1220.4-0240;185.1000000;-02.6707673; 4.188; 0.4386; 0.0116;phot; 2.150; 3.028; 3.800
J1220.6+1336;185.1574103;+13.6026758; 5.365; 0.3490; 0.0000;spec; 1.823; 2.567; 3.272
J1221.5+1604;185.3926858;+16.0722033; 4.929; 0.8156; 0.0254;phot; 1.828; 2.574; 3.100
J1221.8+0910;185.4527142;+09.1694336; 4.267; 0.5238; 0.0175;phot; 1.659; 2.336; 2.874
J1221.8+1117;185.4670392;+11.2958910; 5.931; 0.7034; 0.0238;phot; 2.111; 2.973; 3.610
J1221.9+1842;185.4792878;+18.7163644; 5.644; 0.3483; 0.0000;spec; 2.105; 2.964; 3.792
J1222.1+1210;185.5250000;+12.1710344; 4.383; 0.3636; 0.0245;phot; 1.563; 2.202; 2.787
J1222.4-0127;185.6083446;-01.4525624; 5.206; 0.2918; 0.0000;spec; 2.526; 3.558; 4.641
J1222.6+1913;185.6614482;+19.2297953; 6.574; 0.6646; 0.0000;spec; 2.749; 3.872; 4.742
J1222.6-0214;185.6532836;-02.2465386; 6.733; 0.3740; 0.0000;spec; 3.214; 4.527; 5.812
J1224.1+1024;186.0292119;+10.4166667; 4.337; 0.3344; 0.0000;spec; 1.628; 2.293; 2.926
J1224.3+0211;186.0792730;+02.1999951; 4.899; 0.4538; 0.0000;spec; 2.118; 2.983; 3.731
J1224.6+0933;186.1607409;+09.5539839;11.055; 0.5221; 0.0000;spec; 3.439; 4.843; 6.057
J1224.6+1454;186.1564881;+14.9029782; 7.016; 0.3511; 0.0000;spec; 2.399; 3.379; 4.332
J1225.6+0901;186.4185152;+09.0176443; 8.137; 0.8564; 0.0260;phot; 2.636; 3.713; 4.501
J1225.8+0757;186.4542599;+07.9604414; 5.426; 0.2530; 0.0000;spec; 1.527; 2.151; 2.806
J1226.0+1717;186.5209887;+17.3000000; 4.572; 0.3602; 0.0000;spec; 1.645; 2.317; 2.939
J1226.9+0520;186.7365891;+05.3491114; 7.065; 0.5264; 0.0000;spec; 2.570; 3.620; 4.494
J1227.0+0416;186.7695266;+04.2825246; 6.008; 0.3056; 0.0000;spec; 2.177; 3.066; 3.970
J1227.0-0319;186.7508268;-03.3263682; 6.906; 0.8156; 0.0254;phot; 3.121; 4.395; 5.353
J1227.2+1950;186.8041683;+19.8500000; 4.513; 0.3458; 0.0156;phot; 2.373; 3.342; 4.289
J1227.4+0849;186.8724219;+08.8267830; 4.784; 0.0893; 0.0000;spec; 1.392; 1.961; 2.729
J1227.6+0744;186.9196293;+07.7424910; 4.955; 0.4786; 0.0000;spec; 1.844; 2.597; 3.225
J1228.6+0956;187.1721639;+09.9451004; 7.552; 0.8360; 0.0257;phot; 2.535; 3.570; 4.326
J1228.8+1504;187.2104077;+15.0728353; 6.800; 0.5594; 0.0000;spec; 2.353; 3.314; 4.089
J1228.8+1926;187.2238791;+19.4342696; 5.150; 0.1605; 0.0000;spec; 2.109; 2.971; 4.043
J1229.3+1828;187.3264313;+18.4682527; 6.925; 1.2338; 0.0313;phot; 2.180; 3.070; 3.734
J1230.0+1700;187.5093148;+17.0112295; 9.241; 0.9686; 0.0276;phot; 2.809; 3.956; 4.798
J1230.1+0658;187.5399373;+06.9799674; 4.455; 0.3734; 0.0000;spec; 1.542; 2.172; 2.742
J1230.1+1640;187.5485944;+16.6667694; 5.601; 0.5189; 0.0000;spec; 2.072; 2.918; 3.610
J1230.2+1116;187.5572836;+11.2775865; 5.220; 0.6422; 0.0230;phot; 1.885; 2.655; 3.232
J1230.2+1339;187.5671886;+13.6501506; 8.693; 0.9750; 0.0000;spec; 2.620; 3.690; 4.469
J1230.7+1033;187.6938030;+10.5585054;21.185; 0.1672; 0.0000;spec; 5.481; 7.720;10.747
J1230.8+0916;187.7115938;+09.2787475; 7.624; 0.2621; 0.0000;spec; 2.495; 3.514; 4.625
J1231.0+0943;187.7512394;+09.7307947;12.725; 0.6014; 0.0224;phot; 3.800; 5.352; 6.641
J1231.2+1545;187.8081301;+15.7622041; 8.348; 0.8258; 0.0256;phot; 2.729; 3.843; 4.665
J1232.0+0517;188.0155267;+05.2857631; 4.551; 0.4210; 0.0256;phot; 1.618; 2.279; 2.851
J1232.3+1721;188.0778009;+17.3610522; 4.319; 0.4079; 0.0253;phot; 1.598; 2.251; 2.823
J1233.5+0319;188.3926797;+03.3239685; 5.893; 0.9176; 0.0268;phot; 2.332; 3.285; 3.968
J1233.7+0258;188.4250000;+02.9792149; 4.113; 0.3577; 0.0000;spec; 1.694; 2.386; 3.031
J1233.9+1354;188.4889887;+13.9037188; 7.319; 0.5086; 0.0000;spec; 2.426; 3.416; 4.247
J1233.9+1511;188.4985025;+15.1932597; 4.793; 0.2851; 0.0000;spec; 1.385; 1.950; 2.514
J1233.9+1525;188.4797661;+15.4305224; 6.973; 0.2340; 0.0000;spec; 2.108; 2.969; 3.928
J1234.2+1515;188.5603825;+15.2510298; 5.221; 0.2880; 0.0000;spec; 1.897; 2.672; 3.466
J1234.3+0946;188.5806004;+09.7794390; 6.805; 0.2306; 0.0000;spec; 1.660; 2.338; 3.079
J1234.4+0324;188.6013451;+03.4097573; 4.844; 0.6523; 0.0000;spec; 1.930; 2.718; 3.307
J1234.4+1716;188.6000000;+17.2791192; 4.301; 0.5309; 0.0167;phot; 1.642; 2.312; 2.841
J1234.7+0717;188.6992946;+07.2986698; 6.566; 0.6141; 0.0000;spec; 2.379; 3.351; 4.110
J1234.9+0915;188.7499085;+09.2581440; 6.680; 1.2236; 0.0311;phot; 2.069; 2.914; 3.538
J1234.9+1328;188.7250000;+13.4792405; 4.300; 0.3609; 0.0245;phot; 1.587; 2.235; 2.833
J1235.0+1439;188.7541769;+14.6666667; 4.256; 0.6524; 0.0231;phot; 1.561; 2.199; 2.663
J1235.1+1452;188.7927977;+14.8756510; 9.658; 1.0196; 0.0283;phot; 2.875; 4.050; 4.917
J1235.2+0543;188.8124913;+05.7250000; 4.202; 0.6038; 0.0289;phot; 1.693; 2.385; 2.907
J1235.8+1331;188.9583333;+13.5291727; 4.181; 0.7748; 0.0248;phot; 1.621; 2.284; 2.747
J1237.1+1028;189.2983171;+10.4700355; 4.267; 0.2840; 0.0114;phot; 1.206; 1.698; 2.183
J1238.0+1803;189.5030587;+18.0583021; 7.067; 0.9074; 0.0267;phot; 2.323; 3.271; 3.952
J1238.1+1501;189.5355720;+15.0281473; 8.428; 0.5663; 0.0000;spec; 2.865; 4.036; 4.996
J1238.5-0004;189.6432461;-00.0667317; 5.260; 0.5880; 0.0129;phot; 2.620; 3.690; 4.548
J1238.6+0928;189.6666036;+09.4775125; 4.664; 0.2298; 0.0000;spec; 1.533; 2.160; 2.840
J1238.8+0915;189.7057903;+09.2507286; 5.835; 0.8156; 0.0254;phot; 2.056; 2.896; 3.495
J1238.8+1515;189.7116129;+15.2656217;17.634; 0.6975; 0.0000;spec; 4.720; 6.648; 8.220
J1239.3+1846;189.8253108;+18.7669716; 9.702; 0.3230; 0.0000;spec; 2.968; 4.180; 5.426
J1239.5+1654;189.8958398;+16.9123639; 4.949; 0.8156; 0.0254;phot; 1.825; 2.571; 3.095
J1239.7+1606;189.9347569;+16.1015881; 5.952; 0.2808; 0.0000;spec; 2.032; 2.862; 3.727
J1240.4+1359;190.1178982;+13.9916796; 5.998; 0.6321; 0.0000;spec; 2.099; 2.956; 3.610
J1240.4+1721;190.1238586;+17.3571314; 6.219; 0.5470; 0.0000;spec; 2.171; 3.058; 3.772
J1240.8-0402;190.2084146;-04.0334050; 6.463; 0.4928; 0.0000;spec; 3.261; 4.593; 5.763
J1241.0+0010;190.2550224;+00.1766553; 4.426; 0.7904; 0.0145;phot; 2.222; 3.130; 3.788
J1241.0+1439;190.2540848;+14.6583333; 4.157; 0.6173; 0.0291;phot; 1.454; 2.048; 2.485
J1241.8+1948;190.4624183;+19.8101826; 4.674; 0.2769; 0.0096;phot; 1.470; 2.071; 2.680
J1242.2+1807;190.5564010;+18.1267609; 8.684; 0.8564; 0.0260;phot; 2.786; 3.923; 4.761
J1242.2-0222;190.5583830;-02.3833333; 4.473; 0.3864; 0.0000;spec; 2.206; 3.107; 3.942
J1242.6+0914;190.6680558;+09.2417857;10.668; 0.9482; 0.0273;phot; 3.053; 4.300; 5.224
J1242.8+1419;190.7000042;+14.3333333; 4.490; 0.4919; 0.0269;phot; 1.704; 2.400; 2.968
J1243.2+1312;190.8016373;+13.2133806; 4.901; 0.7898; 0.0000;spec; 1.828; 2.574; 3.102
J1243.8+1355;190.9513215;+13.9281642; 7.585; 0.4243; 0.0000;spec; 2.530; 3.563; 4.499
J1244.0+1653;191.0069306;+16.8875661; 7.852; 0.5576; 0.0000;spec; 2.572; 3.622; 4.478
J1244.0+1722;191.0041413;+17.3791640; 4.302; 0.2633; 0.0227;phot; 1.496; 2.107; 2.739
J1244.1+0836;191.0376353;+08.6083333; 4.317; 0.7952; 0.0251;phot; 1.617; 2.277; 2.737
J1244.4+1237;191.1119466;+12.6232063; 6.511; 0.7748; 0.0248;phot; 2.277; 3.207; 3.885
J1245.0+0231;191.2553969;+02.5249381; 6.540; 0.4920; 0.0000;spec; 2.852; 4.016; 5.024
J1245.0+1214;191.2740795;+12.2439453;10.519; 0.9686; 0.0276;phot; 3.001; 4.226; 5.133
J1245.5+1346;191.3763515;+13.7736506; 4.863; 1.2440; 0.0314;phot; 1.605; 2.260; 2.733
J1247.0+0806;191.7689389;+08.1010570;16.680; 0.8054; 0.0253;phot; 4.266; 6.008; 7.371
J1247.1+0753;191.7781301;+07.8915406; 8.739; 0.6932; 0.0237;phot; 2.755; 3.880; 4.742
J1247.2+0737;191.8123690;+07.6207933; 5.102; 0.4519; 0.0120;phot; 1.834; 2.583; 3.222
